,pos,name,cat1,cat2,x,y,url,id
166,1.166,TV Schwafheim 1900 e.V.,"['--ALLE--', 'Sportvereine']","['Eltern-Kind-Turnen', 'Gymnastik', 'Gymnastik für Frauen', 'Gymnastik für Männer', 'Handball', 'Leichtathletik', 'Tennis', 'Trampolin', 'Turnen', 'Volleyball', 'Wandern']",51.4245445,6.6511923,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/8FE05020A2874361C125724900488CA6,166
167,1.167,Verband der Reservisten der Deutschen Bundeswehr e.V. - RK Moers,"['--ALLE--', 'Sonstige Vereine']",,51.4516041,6.6408148,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/FC70B4E8C2883950C125724900488CB8,167
169,1.169,Verein für Orgelfreunde,"['--ALLE--', 'Kulturvereine']",Chor und Musik,51.4499499,6.6279402,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/C7F501E8B8F6C610C125724900488C56,169
170,1.170,Verein für Ski- und Freizeitsport Moers 1980 e.V.,"['--ALLE--', 'Sportvereine']","['Gymnastik', 'Trimmen', 'Ski']",51.44429,6.65145,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/B8273F094D997869C125724900488CA7,170
171,1.171,Verein für Sportfischer Kapellen 1967 e.V.,"['--ALLE--', 'Sportvereine']",Angeln,51.4186812,6.5905474,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/89FFF2273C0B3712C125724900488CA8,171
172,1.172,Verein zur Förderung des Feuerschutzes und der Jugendfeuerwehr in Moers e.V.,"['--ALLE--', 'Sonstige Vereine']",,51.45545,6.6054,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/9A71737D263C19D8C125724900488CCC,172
173,1.173,VFDB e.V.  (Verband der Funkamateure in Telekommunikation und Post e.V.),"['--ALLE--', 'Sonstige Vereine']",,51.4575,6.70301,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/56C207D91CC21717C125724900488CC4,173
174,1.174,VFL 08 Repelen e.V.,"['--ALLE--', 'Sportvereine', 'Behindertensport']","['Aerobik und Stepaerobik', 'Badminton', 'Beach-Volleyball', 'Behindertensport', 'Breitensport', 'Callanetik', 'Denksport', 'Faust- und Prellball', 'Fußball', 'Gymnastik', 'Jazz-Tanz', 'Leichtathletik', 'Nordic-Walking', 'Selbstverteidigung', 'Seniorensport', 'Shaolin Kempo', 'Sportabzeichentreff und Trimmgruppe', 'Tai-Chi-Chuan', 'Tanz und Folklore', 'Tischtennis', 'Trimmen', 'Turnen', 'Volleyball', 'Walking', 'Wirbelsäulengymnastik', 'Wushu']",51.4821527,6.599739,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/6F0C42A411A438BFC125724900488CA9,174
175,1.175,VolksChor Moers e.V.,"['--ALLE--', 'Kulturvereine']",Chor und Musik,51.4331625,6.6639664,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/42ECBA065A84B444C125724900488C57,175
176,1.176,Wanderverein SGV-Moers,"['--ALLE--', 'Sportvereine', 'Sonstige Vereine']",Wandern,51.4452173,6.6511603,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/9C6FB33F1A567F09C125795900541031,176
177,1.177,Wassersportverein Moers e.V.,"['--ALLE--', 'Sportvereine']","['Eskimotieren', 'Gymnastik', 'Jogging', 'Kajak', 'Kanu', 'Sport- und Spiel', 'Trimmen', 'Walking', 'Wandern', 'Wasserwandersport', 'Wildwassersport']",51.43198,6.65179,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/19794A337139A094C125724900488CAA,177
178,1.178,Werbering Kapellen e.V.,--ALLE--,Sonstige Vereine,51.4516041,6.6408148,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/5D31693BC017DE82C125724900488C3E,178
179,1.179,Werbering Moers e.V.,"['--ALLE--', 'Sonstige Vereine']",,51.4506046,6.6327438,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/0B5B9E11E887EC56C125724900488CD8,179
180,1.180,Witches of Pitches Moers e.V. / Ladies a' capella chorus,"['--ALLE--', 'Kulturvereine']",Chor und Musik,51.4486501,6.6364728,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/6B2F1B5CA961E1B0C125724900488CBC,180
181,1.181,Yoga Vidya e.V.,"['--ALLE--', 'Sportvereine']",Yoga,51.45545,6.6210675,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/73C8173A9D671719C1257A86003C6E05,181
231,3.44,Kunstverein Peschkenhaus Moers e.V.,Kulturvereine,Kunst,51.4516612,6.6248672,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/F7A66CDB7D0B02B6C125739A00307CEA,231
262,3.75,Wakika e.V.,Kulturvereine,Sonstige Kulturvereine,51.4900543,6.6060806,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/28A51DED106444DFC12577460034F19D,262
273,4.9,Förderverein der Hochschule Rhein-Waal im Kreis Wesel e.V.,Sonstige Vereine,,51.4726946,6.5946773,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/106B20A154E5C150C12576BE003004BB,273
347,5.48,RSV-Moers-Utfort e.V.,Sportvereine,Reha,51.47563,6.62911,http://m.moers.de/www/verzeichnis-01.nsf/apijson.xsp/doc/0E3E16F499D6889BC125771B0025ED51,347
